genes	baseMean	log2FoldChange	lfcSE	pvalue	padj
LINC02520	LINC02520	3.10737464961632	0.796625213238029	0.358957686515792	0.0157112984877713	0.0254864488335412
LINC02521	LINC02521	4.05590038617745	0.296026897217464	0.206771497532121	0.143136344587742	0.193816615257603
LINC02522	LINC02522	19.2684494454527	-0.332520219513385	0.82263287110964	1	1
LINC02523	LINC02523	0.741148483878153	0.000378362933098549	0.742173609003661	1	1
LINC02526	LINC02526	1.38662054801106	-0.754710571970913	0.422029252891786	0.0465104627054038	0.0697203506941592
LINC02528	LINC02528	3.80838530735978	2.9381835949972	0.371229596248568	4.04363554968307e-15	1.94271391406795e-14
LINC02532	LINC02532	36.9702130870946	0.643455051120411	0.271665287931379	0.0087379636865245	0.0147523791365799
LINC02533	LINC02533	3.54770696383812	1.20217761089495	0.351674381566676	0.000239960990135563	0.000491669780773128
LINC02535	LINC02535	1.76122159171713	-0.21758817064187	0.283330547123555	0.440648135296399	0.522936956535475
LINC02538	LINC02538	10.2723686282307	-2.3352932478796	0.196914598009567	9.3038013461973e-34	1.26306692747895e-32
LINC02541	LINC02541	68.0588197820542	-1.37555849132999	0.148164944252163	7.1565977428198e-21	4.88785398174628e-20
LINC02542	LINC02542	37.9368531413338	0.156128194261112	0.176409329426966	0.36962140000918	0.449151661729878
LINC02544	LINC02544	110.178094943128	3.66220657222412	0.167143004682515	1.52747122045893e-96	4.35637255738146e-94
LINC02550	LINC02550	4.25059735876921	-1.40457738511762	0.215708968567977	1.69194445933924e-11	6.37838352036375e-11
LINC02551	LINC02551	75.6924316469448	-0.110672852405985	0.235542843875361	0.612239110350804	0.688854372447785
LINC02552	LINC02552	1.07858146858936	-1.42056056596836	0.571063853324243	0.00857955910844657	0.0144994794929854
LINC02554	LINC02554	2.53037220173299	-1.98364402081112	0.35656825015428	5.24971780219979e-09	1.64094281487357e-08
LINC02555	LINC02555	0.66774394010097	-0.000474602369858176	0.730706465458604	1	1
LINC02556	LINC02556	0.906464412485285	-0.872043297210426	0.523067997733061	0.0647365753623618	0.094210484658653
LINC02560	LINC02560	28.5360553993305	-0.0332804846332779	0.26396676959442	0.884494874734186	0.918222310954456
LINC02561	LINC02561	4.21794040876905	0.528919062508467	0.218832376911826	0.0120861486142849	0.0199592176392335
LINC02562	LINC02562	27.6638444021005	-0.518013513989125	0.378484522267662	0.109506652207587	0.152222898287068
LINC02568	LINC02568	515.246722109525	0.821988767880007	0.300061526891496	0.00345819301997631	0.00616488537914418
LINC02569	LINC02569	7.72788942632612	-1.18983018917596	0.181911744030986	1.5273121825089e-11	5.77868785005105e-11
LINC02570	LINC02570	1.8908101394176	-0.368811807636159	0.740707490953437	0.434910025983091	0.517081629480316
LINC02571	LINC02571	10.1981955347789	1.60728249057067	0.41962760878225	2.99885173530666e-05	6.74946805951252e-05
LINC02572	LINC02572	15.9458484443367	0.309804822419123	0.142425157133534	0.0271688613053699	0.0424843818564028
LINC02574	LINC02574	2.33455653635582	1.66199795455106	0.283841176366863	1.09424896435823e-09	3.60720680690983e-09
LINC02575	LINC02575	8.70229581164879	-1.0296852135596	0.18916963260321	1.91345519396374e-08	5.72256599869154e-08
LINC02576	LINC02576	9.34656455610132	0.14288122485884	0.196127983849965	0.440989462853685	0.523237151277166
LINC02577	LINC02577	3.43600643066513	2.03869859761801	0.380926987805436	2.8817934820905e-08	8.51132674913399e-08
LINC02579	LINC02579	2.34760549940637	1.00489164047451	0.377858197482109	0.00363667228173172	0.00646708479124264
LINC02580	LINC02580	83.2690027530537	-2.72314408124222	0.118656676579941	2.84618380520638e-110	1.7354360391573e-107
LINC02584	LINC02584	14.475265282159	-1.32661892763803	0.21037520630785	1.04019645029689e-10	3.71318738919446e-10
LINC02585	LINC02585	8.65204969764621	0.326761649665045	0.137657078286594	0.0156763978337868	0.0254321670439868
LINC02586	LINC02586	10.0882522528474	-1.77417399337475	0.166051048684246	1.0523139584978e-27	1.03461448824784e-26
LINC02587	LINC02587	153.456402483825	-4.15564448059483	0.278096714733805	1.57557838630898e-49	4.73812326801166e-48
LINC02588	LINC02588	3.88335473942564	-1.35750456018357	0.418989745335173	0.00034310883572293	0.000689747838525546
LINC02593	LINC02593	180.700935890614	1.04150689732921	0.240360995052842	6.38947986648047e-06	1.54136395278364e-05
LINC02594	LINC02594	5.83108359492556	-2.21115572517126	0.264808159792196	2.0860280412153e-18	1.22484445753908e-17
LINC02595	LINC02595	6.47377021793618	-2.17242588300535	0.302269019371451	5.43306112329872e-14	2.42102192748656e-13
LINC02598	LINC02598	0.941322512009889	-0.151818514480361	0.375108030432404	0.654509864962069	0.727336016037694
LINC02599	LINC02599	11.0861119419421	-1.72059629172395	0.157962280175664	1.66976090233244e-28	1.7131155877861e-27
LINC02600	LINC02600	60.2969855820259	-1.16294166072307	0.20701612125691	5.83295372105934e-09	1.8165058853933e-08
LINC02601	LINC02601	5.62242246571953	-0.0774970912688333	0.155614091823351	0.610065089560959	0.686750442205351
LINC02603	LINC02603	5.78598757927394	-0.150400478551	0.141480224502173	0.278639951700305	0.351042068037523
LINC02604	LINC02604	411.254678889069	0.164698538101922	0.0778076712461943	0.0334188980511683	0.0514008319740603
LINC02605	LINC02605	16.2639873409983	-0.636091021919115	0.194937884203662	0.00070505233673714	0.00136775512280356
LINC02606	LINC02606	108.204171049024	-0.526397115498897	0.113408300702786	2.67539695018571e-06	6.68235137674396e-06
LINC02607	LINC02607	642.461331353814	-4.69318840943949	0.268904693705139	1.13497721564394e-61	6.08158624715876e-60
LINC02608	LINC02608	13.0072726753745	0.101828212800626	0.298109511022857	0.686186780740909	0.754781981925982
LINC02609	LINC02609	164.808067944322	-0.695228862911596	0.125728310068942	2.12263599993951e-08	6.32782787978259e-08
LINC02610	LINC02610	21.07456388644	-0.83342740893128	0.13202222133655	1.33489829219878e-10	4.73459814498144e-10
LINC02611	LINC02611	86.3072900467422	0.5387163409996	0.12678005491066	1.58101019087734e-05	3.66518685023777e-05
LINC02613	LINC02613	511.66883740245	-3.797012767478	0.187143337817706	7.84730571271388e-82	1.08831359423579e-79
LINC02614	LINC02614	109.947966631146	-0.260995242106048	0.112570315648244	0.018866490125707	0.03026185700724
LINC02615	LINC02615	138.368079214664	-0.820840462243304	0.101329941076655	3.64894034580809e-16	1.87265673094621e-15
LINC02618	LINC02618	2.1209663450819	-0.695346982622231	0.305864039869461	0.0146956957285143	0.0239620673815717
LINC02620	LINC02620	58.8796174680862	1.32575840680551	0.381820791956707	0.000154266478751651	0.000322914117848602
LINC02621	LINC02621	1.15745759440396	-2.0992930916922	1.11170767799794	0.0302853747950844	0.046967298703217
LINC02623	LINC02623	3.58092005933877	-2.82333804206363	0.435640951362389	5.94505665815517e-11	2.16281173455054e-10
LINC02625	LINC02625	2.65479762213896	-1.53874196173829	0.269070569976435	1.9623034906933e-09	6.34804820237545e-09
LINC02626	LINC02626	1.01002975425111	-0.435470187392143	0.325006335324615	0.166219337152944	0.221891395833228
LINC02631	LINC02631	6.12135647511204	0.0117255799320429	0.165829004285027	0.948330751938594	0.966532667866751
LINC02633	LINC02633	0.721712911354694	0.0100580322416568	0.728363586840505	1	1
LINC02634	LINC02634	0.903540001455858	-0.980334357405588	0.648847354346428	0.0709731353466344	0.102501937008769
LINC02635	LINC02635	94.0971553486919	-1.83156580323522	0.255316223010253	4.63673335975828e-13	1.94632730288251e-12
LINC02636	LINC02636	5.21007484596497	-2.12197823682943	0.213806641626845	8.51275023024892e-25	7.21086016509588e-24
LINC02637	LINC02637	3.82265045597513	-0.518086567924744	0.169440484754597	0.00170816560846645	0.00316080351315487
LINC02640	LINC02640	1.67711350765515	-0.685048540599493	0.306993516051782	0.016916304093021	0.0273010160806158
LINC02641	LINC02641	3.3565505571435	0.0815232153915371	0.25576839332313	0.767333828151213	0.825553248534199
LINC02642	LINC02642	3.63788545743609	0.110634090936746	0.182031402915104	0.527832190643663	0.609093014422676
LINC02646	LINC02646	0.854274833086231	-0.0571624792776602	0.674740102986801	0.971207949523702	0.983246568616332
LINC02648	LINC02648	1.72187401349536	-1.27747375125608	0.416957281785591	0.000967494605568969	0.00184559289745653
LINC02649	LINC02649	59.5948221707418	-1.03984742693812	0.114276440783982	4.86379055260324e-20	3.15379451581983e-19
LINC02652	LINC02652	1.49000998864479	-0.730995358052203	0.466433430836498	0.0651621440520191	0.0947908035210257
LINC02656	LINC02656	31.2858770542922	-0.838374222407414	0.13675646203284	4.61028175035972e-10	1.5651590102858e-09
LINC02659	LINC02659	1.30194161914478	-1.20644567423756	0.445618470757046	0.00393249053108571	0.00695989028284686
LINC02660	LINC02660	45.8535020691866	-4.6196725997204	0.224174125194354	9.5470620802142e-90	1.95162919344957e-87
LINC02664	LINC02664	4.18848488511083	-0.623947523536284	0.180587798179891	0.000357592902292462	0.000717396924754535
LINC02666	LINC02666	14.3066806361649	-1.10061887033685	0.156690295216435	7.87514279041779e-13	3.25583849407441e-12
LINC02668	LINC02668	7.22469345560719	-2.73054529579876	0.242840711201839	2.17746161064152e-31	2.59804081849991e-30
LINC02669	LINC02669	45.5636682682448	-1.00921433027038	0.151716933828847	1.36919456412002e-11	5.19991041238237e-11
LINC02671	LINC02671	0.594935115937105	-0.0514019651643546	0.707462188196498	0.996185575253208	1
LINC02672	LINC02672	3.60889555743115	0.626380668717343	0.493478912466702	0.16329776284191	0.218345698623923
LINC02679	LINC02679	1.75571834199139	-1.90721497070447	0.261723374295788	1.69431293966036e-14	7.8193105978192e-14
LINC02680	LINC02680	4.24926684612736	0.00598183480614949	0.152291801833181	0.964078933477795	0.978138517967654
LINC02688	LINC02688	11.6274432861896	-0.20244872655225	0.22939098420019	0.353328039225363	0.431830457119331
LINC02691	LINC02691	5.592284619321	-0.33339044345122	0.141796936703113	0.016603110315624	0.0268334245641185
LINC02693	LINC02693	640.541946085588	-1.26113774749252	0.103832296841854	9.2851421746963e-34	1.2619871368491e-32
LINC02694	LINC02694	7.38520224032228	1.3916602869805	0.158698996887563	3.36486974120474e-19	2.07604009765711e-18
LINC02696	LINC02696	10.786948946701	-0.854819403053528	0.167596085600329	1.47118551780915e-07	4.09576287784937e-07
LINC02700	LINC02700	2.96236829955027	-1.18604131534915	0.306561870227199	4.00475037413195e-05	8.90294172624945e-05
LINC02701	LINC02701	123.507696690338	-0.343154377632232	0.224617565772877	0.107586139455064	0.149765157324477
LINC02705	LINC02705	2.50657297363327	-1.33531817766581	0.276378754298249	6.5080748364705e-07	1.71913703758425e-06
LINC02707	LINC02707	2.36959372507735	0.605488412542587	0.354100761368021	0.0730795284240564	0.105307534948935
LINC02709	LINC02709	29.2681113575484	0.473138055785233	0.103872120545502	4.36904472432598e-06	1.07076414882736e-05
LINC02712	LINC02712	17.1683618392188	-2.25304878981282	0.296039132450479	6.69603222846194e-15	3.17220602491033e-14
LINC02714	LINC02714	12.1363022708615	-1.6699604331611	0.264545027417433	6.82619072672077e-11	2.47243173955838e-10
LINC02716	LINC02716	21.2466667464555	-1.93589310564509	0.227413743640198	5.4592225690433e-18	3.12656528184966e-17
LINC02718	LINC02718	7.40561363869583	-0.827606778292948	0.174362757363361	8.91310279216861e-07	2.32989785087621e-06
LINC02720	LINC02720	5.23412786975057	2.43741718050024	0.379039346405121	4.07255132071833e-11	1.49621626280079e-10
LINC02721	LINC02721	3.12135898818022	-0.649671006899911	0.263752237207606	0.0089926875659753	0.0151585507993669
LINC02723	LINC02723	4.42509461378083	-0.341706142895307	0.176934394795984	0.0481597150095101	0.0719765387039754
LINC02724	LINC02724	22.6511474632291	-0.348008918968182	0.101914578195315	0.000547079257693675	0.00107378498991768
LINC02725	LINC02725	11.5812833746958	2.48269040957863	0.449364852642107	1.16731668093969e-08	3.5551286962997e-08
LINC02728	LINC02728	19.6583579272052	-1.89637662935687	0.157033716769433	4.1588376135422e-34	5.76095934989894e-33
LINC02730	LINC02730	1.26291607691328	-3.12902045904593	1.15438061461482	0.00749909683560544	0.0127809908236716
LINC02731	LINC02731	37.0970343556393	-0.59339248392045	0.16136969246663	0.000162912061886083	0.000340326367097958
LINC02732	LINC02732	12.3602829799815	-0.0169550825614062	0.320307359726304	0.791035817530893	0.845089015707942
LINC02733	LINC02733	2.28893041771184	-1.68207766747378	0.413342908262233	1.17526711684633e-05	2.75728549736438e-05
LINC02734	LINC02734	5.51585650970642	0.134195034688184	0.16521384365492	0.406325824509973	0.487389776610087
LINC02739	LINC02739	13.6503017918004	-1.57235067021418	0.122832425494709	2.06351263019127e-38	3.57375730493214e-37
LINC02741	LINC02741	0.91126704417019	0.0177226475259019	0.750752141899453	0.952097207587513	0.968994537661562
LINC02744	LINC02744	2.13758734146493	-3.27568204171589	0.712113355893011	8.0697751879251e-06	1.92868554112976e-05
LINC02747	LINC02747	322.062809452483	1.87388972369209	0.302900733262376	3.69406939451737e-10	1.26577622456261e-09
LINC02749	LINC02749	5.37442730666444	-0.301966881988755	0.18814878739889	0.0968604588955958	0.136131229537128
LINC02751	LINC02751	0.616370384053706	-0.165355272658297	0.734945961062974	0.74881196746643	0.809764707502379
LINC02752	LINC02752	3.30385879156237	0.708095539745914	0.21932602601067	0.000879719843455057	0.0016872198234002
LINC02753	LINC02753	2.23788662667644	-2.8183615850887	0.45955834586183	4.51388505048191e-10	1.53331615416668e-09
LINC02754	LINC02754	15.2078011088914	-0.988216003147838	0.256476520451858	4.97444653593949e-05	0.000109540038445517
LINC02757	LINC02757	5.37282883730758	-1.35763507012939	0.181325085651334	1.21714796862901e-14	5.6771878014462e-14
LINC02761	LINC02761	18.1284266812441	-1.59524941752432	0.170215636211666	1.04013672342564e-21	7.45529696472388e-21
LINC02762	LINC02762	168.837879829594	-1.47999775888043	0.138904538480153	1.21557432710324e-26	1.13666806129048e-25
LINC02763	LINC02763	3.09895075071629	-0.966100405886492	0.276950581403056	0.000207248035109656	0.000428365094193628
LINC02765	LINC02765	4.4468304933015	-1.22451832436106	0.254799579073371	1.9088773872198e-07	5.26743514349473e-07
LINC02766	LINC02766	5.17935591732164	-2.15846841996623	0.27962927370797	2.25049115768185e-15	1.09944218526618e-14
LINC02767	LINC02767	91.4100308783625	-1.45089970869344	0.115257304421875	3.21121360306705e-36	4.99624149020968e-35
LINC02768	LINC02768	4.22631814832978	-0.921609219267165	0.198642115479901	1.53805259402422e-06	3.93469545628375e-06
LINC02771	LINC02771	6.52025636498657	1.6509372065972	0.298090013513968	8.03185402279594e-09	2.47535091517367e-08
LINC02772	LINC02772	1.20143993155238	0.0128050948210824	0.705898820019316	0.80065924432207	0.852443292272764
LINC02773	LINC02773	5.602636466635	-0.752920963945664	0.178370756951039	1.35152761423165e-05	3.15313600522168e-05
LINC02774	LINC02774	3.13978042892851	0.305078670336385	0.318070837147977	0.305157233704698	0.379995970773474
LINC02776	LINC02776	2.84744342510806	-0.249475958368919	0.164198910855848	0.121075320787416	0.16662757207639
LINC02777	LINC02777	49.2697511226645	-0.111005586419515	0.0852363806272217	0.203289299869389	0.265602412068898
LINC02783	LINC02783	1.05622816663245	0.00537342669615512	0.705585070013427	0.959878549575516	0.974930495009568
LINC02785	LINC02785	13.7688981523331	-0.355141029442954	0.132607914430866	0.00637134382516356	0.0109640686281402
LINC02788	LINC02788	1.00727197004833	-0.777083366759462	0.527533684531913	0.102768957563959	0.143670165800269
LINC02794	LINC02794	2.51617829180135	-2.3054522778091	0.285978775216371	2.13101376486591e-17	1.17884094782548e-16
LINC02795	LINC02795	16.8037885870391	0.292617393454436	0.147654666153072	0.0435366947109425	0.0656278442457014
LINC02798	LINC02798	45.8567632760742	-1.27688939928302	0.172726246781015	5.60619232092285e-14	2.49638619276551e-13
LINC02800	LINC02800	0.943918469733392	-0.46479053424136	0.418839833910032	0.233865210899327	0.300619481806292
LINC02801	LINC02801	2.21694824792786	-1.27644944533406	0.34394546870607	8.65524198017244e-05	0.000186051928415268
LINC02802	LINC02802	20.5628539692466	-1.27505308971749	0.165192986604501	4.38273160795843e-15	2.10049198150765e-14
LINC02803	LINC02803	8.20621488711074	0.362036292757147	0.136634287285922	0.00715835572947829	0.0122338592941091
LINC02804	LINC02804	14.1805907774772	0.557965302014054	0.147408821165363	0.000114500369463305	0.000243070146231453
LINC02805	LINC02805	2.87513778206212	-0.63797872540875	0.237245140075816	0.0044425011202828	0.00780860099994041
LINC02809	LINC02809	3.49409389791103	0.187665425136849	0.176692354693695	0.27125751816369	0.342914106518638
LINC02811	LINC02811	0.779429212378715	0.650125646601814	0.700473885313988	0.249056940944601	0.317848461495644
LINC02812	LINC02812	7.45306441048202	-0.444608724289122	0.241220489835607	0.0512207159197808	0.0761645132448829
LINC02813	LINC02813	1.66755320096143	-0.162603875945805	0.257047681469798	0.516315890452673	0.597845576126745
LINC02814	LINC02814	41.1591749767799	-2.09375241029402	0.220573641079018	6.32230158476059e-22	4.59207631022917e-21
